product_name,category_large,category_medium,item_type,grocery_item_name,brand_name,processed_grocery_item_name,is_augmented
[오뚜기] 옛날 구수한 누룽지 240g,간식류,과자/스낵,SNACK,누룽지,오뚜기,누룽지,0
[덴마크] 리코타 치즈 150g,유제품,치즈,DAIRY,리코타 치즈,덴마크,리코타 치즈,0
"곰곰 박력 밀가루, 3kg, 1개 17%6,000원 4,960원 (100g당 165원) 내일(일) 도착 보장 5 (1343) 최대 223원 적립",조미료,가루분말,SAUCE_SEASONING,밀가루,곰곰,밀가루,0
[사리원] 훈제오리 무쌈,간편식,밀키트,RTC_MEAL,밀키트,사리원,밀키트,0
"아담스 프리미엄 파마산 치즈가루 1kg, 1개 12,860원 (100g당 1,286원) 내일(일) 도착 보장 4.5 (938) 최대 643원 적립",조미료,가루분말,SAUCE_SEASONING,파마산 치즈 가루,아담스,기타 가루분말,0
[CU 픽업] 제임슨블랙배럴,술,기타 주류,ALCOHOL,위스키,,위스키,0
[팔리니] 유러피언 그레이티드 치즈 227g,유제품,치즈,DAIRY,치즈,팔리니,기타 치즈,0
"덴마크 동물복지 인증 대니쉬 우유, 750ml, 1개 3,610원 (100ml당 481원) 내일(일) 새벽 도착 보장 5 (407) 최대 180원 적립",유제품,우유/두유,DAIRY,우유,덴마크,우유,0
[풀무원] 김치 생 수제비 2인분,간편식,밀키트,RTC_MEAL,밀키트,풀무원,밀키트,0
양파 1.5kg,채소/곡물류,채소,RAW_PRODUCE,양파,,양파,0
[매일] 허쉬 초콜릿 드링크 (235mL X 4개),유제품,우유/두유,DAIRY,초코우유,매일,가공우유,0
"국내산 현미, 5kg, 1개 22%21,900원 16,900원 (100g당 338원) 내일(일) 도착 보장 4.5 (9862) 최대 845원 적립",채소/곡물류,쌀/잡곡,GRAIN,현미,,현미,0
[자연담은] 유기농 골든퀸 2호 현미 4kg,채소/곡물류,쌀/잡곡,GRAIN,현미,자연담은,현미,0
[소와나무] 쿨피스 파인애플 930mL,음료,주스,BEVERAGE,쿨피스,소와나무,기타 주스,0
[도제식빵] 트러플 식빵 180g,간식류,빵류,BAKERY,식빵,도제식빵,식빵,0
[호정가] 왕찹쌀약과 (대) (50g X 10개),간식류,디저트/케이크,BAKERY,약과,호정가,약과,0
[헬카페] 시그니처 블렌드 강배전 드립백 (12g X 14개),음료,커피/차,BEVERAGE,커피 드립백,헬카페,드립백,0
[CU 픽업] 코노수르 20배럴 샤도네이,술,와인,ALCOHOL,화이트 와인,,화이트 와인,0
[네이처오다] 달칩 초코샌드 세트 (4박스 x 4개입),간식류,과자/스낵,SNACK,초코샌드,네이처오다,기타 과자/스낵,0
[누누반] 통 닭가슴살 곤약 도시락 5종 (2개입) (택1),간편식,즉석밥,INSTANT,즉석 도시락,누누반,즉석 도시락,0
[아르토스베이커리] 통밀 모닝빵 (40g X 14개),간식류,빵류,BAKERY,모닝빵,아르토스베이커리,모닝빵,0
[몽블랑] 큐브 스낵 치즈 100g 3종 (택1),유제품,치즈,DAIRY,치즈,몽블랑,기타 치즈,0
국산 다짐 새우살 80g (냉동),수산물,새우/게,RAW_SEAFOOD,새우,,새우,0
[청정원] 순창 조개멸치된장 450g,조미료,양념/소스,SAUCE_SEASONING,된장,청정원,된장,0
[타코맨] 나쵸 토틸라칩 320g,간식류,과자/스낵,SNACK,나쵸,타코맨,기타 과자/스낵,0
[KF365] 무항생제 한돈 인기 요리용 7종 (택1)(냉장),육류/계란,돼지고기,RAW_MEAT,모둠 돼지고기,KF365,돼지고기 묶음,0
[반찬단지] 한끼 스틱 비빔낙지젓,간편식,반찬류,SIMPLE_PROCESSED,낙지젓갈,반찬단지,젓갈,0
[디핀] 단호박 크림 뇨끼,간편식,밀키트,RTC_MEAL,밀키트,디핀,밀키트,0
[밀도] 리치식빵 480g,간식류,빵류,BAKERY,식빵,밀도,식빵,0
"왕의밥상 새싹 발아현미, 4kg, 1개 17%22,900원 18,900원 (100g당 473원) 내일(일) 도착 보장 4.5 (2106) 최대 945원 적립",채소/곡물류,쌀/잡곡,GRAIN,현미,왕의밥상,현미,0
"친환경 가지, 2개입, 1개 4,690원 (1개당 2,345원) 내일(일) 새벽 도착 보장 5 (2614) 최대 235원 적립",채소/곡물류,채소,RAW_PRODUCE,가지,,가지,0
"곰곰 촉촉 반숙란 (냉장), 15구, 1개 31%10,990원 7,490원 (1구당 499원) 내일(일) 새벽 도착 보장 4.5 (155526) 최대 375원 적립",육류/계란,계란,RAW_MEAT,반숙란,곰곰 ,반숙란,0
"비비고 김치볶음, 80g, 5개 29%9,980원 6,990원 (100g당 1,748원) 내일(일) 새벽 도착 보장 5 (10270) 최대 350원 적립",간편식,반찬류,SIMPLE_PROCESSED,김치볶음,비비고,기타 반찬류,0
"파스퇴르 속편한 쾌변 저지방 플레인 요구르트, 150ml, 4개입, 1개 5,680원 (10ml당 95원) 내일(일) 새벽 도착 보장 5 (5407) 최대 284원 적립",유제품,요거트,DAIRY,요구르트,파스퇴르,요구르트,0
[마루산] 유바리멜론 스팀 케이크 (20g X 12개),간식류,디저트/케이크,BAKERY,케이크,마루산,케이크,0
[그리팅] 한우듬뿍배추탕 620g,간편식,밀키트,RTC_MEAL,밀키트,그리팅,밀키트,0
[라콩비에트] AOP 가염 버터 (15gX30개입),유제품,버터/생크림,DAIRY,버터,라콩비에트,버터,0
"롯데웰푸드 에이비씨 초콜릿, 187g, 1개 쿠폰할인4%5,230원 4,980원 (10g당 266원) 내일(일) 도착 보장 5 (31967) 최대 249원 적립",간식류,초콜릿/사탕,SNACK,초콜릿,롯데,초콜릿,0
[요와나이] 하이볼향 무알콜 (350mL X 24캔),술,기타 주류,ALCOHOL,하이볼,요와나이,하이볼,0
[삼진어묵] 간편 꼬치어묵 우동,수산물,어육가공식품,SIMPLE_PROCESSED,어묵,삼진어묵,어묵,0
"오뚜기 순후추, 100g, 1개 6,160원 (10g당 616원) 내일(일) 새벽 도착 보장 5 (15096) 최대 308원 적립",조미료,향신료/허브,SAUCE_SEASONING,후추,오뚜기,후추,0
[풀무원] 식물성 지구식단 납작 두유면 3입,채소/곡물류,면류,GRAIN,두유면,풀무원,기타 면류,0
[헤베커피] 콜드브루 500mL,음료,커피/차,BEVERAGE,커피,헤베커피,커피,0
"곰곰 버팔로윙봉, 700g, 1개 11,230원 (100g당 1,604원) 내일(일) 새벽 도착 보장 4.5 (5121) 최대 561원 적립",간편식,냉동식품,FROZEN_MEAL,냉동 치킨,곰곰,냉동 치킨,0
청양고추 80g,채소/곡물류,채소,RAW_PRODUCE,청양고추,,청양고추,0
[마이셰프] 전주식 해장 콩나물국밥,간편식,밀키트,RTC_MEAL,밀키트,마이셰프,밀키트,0
"조인 깐메추리알, 500g, 1개 5,290원 (100g당 1,058원) 내일(일) 새벽 도착 보장 5 (72467) 최대 265원 적립",육류/계란,계란,RAW_MEAT,메추리알,조인,메추리알,0
[일상味소] 국내산 소고기 등심 스테이크/구이 2종 (냉장),육류/계란,소고기,RAW_MEAT,소 등심,일상味소,소고기 묶음,0
"본죽 쇠고기죽 (냉장), 271.5g, 2개 7,850원 (100g당 1,446원) 내일(일) 새벽 도착 보장 4.5 (1199) 최대 393원 적립",간편식,레트로트,RTC_MEAL,죽,본죽,즉석죽,0
[로얄오렌지] 네덜란드 고다/에담/마스담/에멘탈 슬라이스 치즈 150g 4종 (택1),유제품,치즈,DAIRY,치즈,로얄오렌지,기타 치즈,0
[아티제] 녹차 카스텔라 200g,음료,커피/차,BEVERAGE,녹차,카스텔,녹차,0
"펩시 제로 슈거 라임 1.25L 12개 (업소용) 할인53%11,190원 5,190원 (100ml당 35원) 2/11(수) 도착 예정 5 (6422) 최대 260원 적립",음료,탄산음료,BEVERAGE,펩시 제로 라임,펩시 ,콜라,0
[롯데웰푸드] 제로 미니바이트 밀크&초코 아이스크림 (38mL X 10개입),간식류,디저트/케이크,BAKERY,아이스크림,롯데,아이스크림,0
"좋은소식 한우 1등급 칼로다진 이유식용 (냉장), 300g, 1개 22,700원 (100g당 7,567원) 내일(일) 새벽 도착 보장 4.5 (5517) 최대 1,135원 적립",육류/계란,소고기,RAW_MEAT,소 다짐육,좋은소식,소 다짐육,0
"쉐프엠 베이컨까르보나라 파스타 4인분, 230g, 4개 14,740원 (100g당 1,602원) 내일(일) 새벽 도착 보장 5 (17448) 최대 737원 적립",간편식,밀키트,RTC_MEAL,밀키트,쉐프엠,밀키트,0
[유가원] 유기농 바나나칩 230g,간식류,과자/스낵,SNACK,바나나칩,유가원,스낵,0
[CU 픽업] 코폴라다이아몬드까쇼,술,와인,ALCOHOL,레드 와인,,레드 와인,0
[정미소] 고시히카리 현미 4kg,채소/곡물류,쌀/잡곡,GRAIN,현미,정미소,현미,0
[진가네반찬] 파김치,상온식품,김/자반,DRIED_SEAFOOD,김,진가네반찬,김,0
[선물세트] 남해안 실속 멸치세트 1호,수산물,멸치/건어물,DRIED_SEAFOOD,멸치,,멸치,0
"신라면 더 레드 125g, 4개 19%5,850원 4,690원 (1개당 1,173원) 내일(일) 새벽 도착 보장 5 (1695) 최대 235원 적립",간편식,라면,INSTANT,신라면 더 레드,농심,국물라면,0
"일리 클래식 로스트 디카페인 미니 원두커피스틱, 1g, 30개입, 1개 7,500원 (10g당 2,500원) 내일(일) 도착 보장 5 (7518) 최대 375원 적립",음료,커피/차,BEVERAGE,커피가루,일리,커피,0
[CU 픽업] 포티크릭배럴셀렉트,술,기타 주류,ALCOHOL,위스키,,위스키,0
[CU 픽업] 밀크앤허니레드와인,술,와인,ALCOHOL,레드 와인,,레드 와인,0
MY FIRST 처음 만나는 식빵 424g,간식류,빵류,BAKERY,식빵,MY FIRST,식빵,0
한끼톡톡 청결미 쌀 1.5kg,채소/곡물류,쌀/잡곡,GRAIN,쌀,한끼톡톡,쌀,0
"폰타나 무지방 발사믹 저당 저칼로리 드레싱, 230g, 1개 27%4,480원 3,240원 (100g당 1,409원) 내일(일) 도착 보장 5 (182) 최대 162원 적립",조미료,양념/소스,SAUCE_SEASONING,발사믹,폰타나,발사믹 식초,0
[잇웨이브] 추억의 1999 옛날 왕돈까스 350g,간편식,밀키트,RTC_MEAL,밀키트,잇웨이브,밀키트,0
"엑스트라 버진 코코넛오일, 450ml, 1개 9,980원 (100ml당 2,218원) 내일(일) 도착 보장 4.5 (10487) 최대 499원 적립",조미료,식용유/기름,SAUCE_SEASONING,코코넛 오일,엑스트라,코코넛 오일,0
[서울우유] 딸기 우유 (200mL X 3개),유제품,우유/두유,DAIRY,딸기우유,서울우유,가공우유,0
[선물세트] 까사스 디 후알도  아르베끼나 & 피쿠알 엑스트라버진 세트 (500mlx2병),조미료,식용유/기름,SAUCE_SEASONING,올리브오일,,올리브오일,0
[복선당] 반반 족발,간편식,레트로트,RTC_MEAL,족발,복선당,기타 레트로트,0
[정관장] 홍삼진황 (30일분) + (쇼핑백증정),미등록 카테고리,기타,UNKNOWN,기타,정관장,기타,0
[키친고메] 굳지 않는 바람떡 2종,간식류,떡,SNACK,바람떡,고메,기타 떡,0
[선물세트] 조선호텔김치 타이니세트 (예약일수령),간편식,반찬류,SIMPLE_PROCESSED,배추김치,,배추김치,0
"호주산 소고기 국거리용 (냉장), 300g, 1개 13%9,990원 8,690원 (100g당 2,897원) 내일(일) 새벽 도착 보장 4.5 (10136) 최대 435원 적립",육류/계란,소고기,RAW_MEAT,국거리용 소고기,호주산,기타 소고기,0
[차합시다] 우슬두충 수제차 340g,음료,커피/차,BEVERAGE,차,차합시다,기타 음료(차),0
[드립핑크] 커피 드립백 10g X 20개 2종 (택1),음료,커피/차,BEVERAGE,커피 드립백,드립핑크,드립백,0
[에머이] 소고기 쌀국수 2종 (택1),채소/곡물류,면류,GRAIN,쌀국수면,에머이,쌀국수면,0
"백설 감자수제비 가루, 500g, 1개 쿠폰할인25%3,280원 2,450원 (100g당 490원) 내일(일) 도착 보장 5 (3988) 최대 123원 적립",조미료,가루분말,SAUCE_SEASONING,감자전분,백설,감자전분,0
[디 바르베로] 크림 틴케이스 또론 화이트 초콜릿 105g,간식류,초콜릿/사탕,SNACK,초콜릿,디 바르베로,초콜릿,0
"곰곰 월계수잎, 230g, 1개 28%9,400원 6,680원 (10g당 290원) 내일(일) 도착 보장 새 상품, 반품-미개봉 (2) 최저6,340원 4.5 (1375) 최대 334원 적립",조미료,향신료/허브,SAUCE_SEASONING,월계수잎,곰곰,월계수잎,0
"포스틱 과자, 280g, 1개 4,310원 (10g당 154원) 내일(일) 도착 보장 5 (23308) 최대 215원 적립",간식류,과자/스낵,SNACK,포스틱,,스낵,0
"자연애찬 무항생제 1+등급 대란, 10구, 1개 4,270원 (1구당 427원) 내일(일) 새벽 도착 보장 5 (2031) 최대 214원 적립",육류/계란,계란,RAW_MEAT,계란,자연애찬,계란,0
[cutie] 미국산 만다린 800g,과일/견과류,과일,RAW_FRUIT,만다린,cutie,귤,0
[라빠르쉐] 브라운 각설탕 250g,조미료,조미료,SAUCE_SEASONING,설탕,라빠르쉐,설탕,0
"엑스트라버진 올리브오일, 1개, 1L 할인40%26,600원 15,890원 (100ml당 1,589원) 내일(일) 도착 보장 4.5 (5242) 최대 795원 적립",조미료,식용유/기름,SAUCE_SEASONING,올리브오일,,올리브오일,0
[CU 픽업] 오프리16,술,기타 주류,ALCOHOL,위스키,,위스키,0
"하림 맛닭가슴살 바베큐맛, 100g, 5개입, 2개 30%27,400원 19,160원 (100g당 1,916원) 내일(일) 새벽 도착 보장 5 (5223) 최대 958원 적립",간편식,레트로트,RTC_MEAL,레트로트,하림 ,레트로트,0
"해맑은푸드 황태채, 200g, 1개 10,900원 (100g당 5,450원) 내일(일) 도착 보장 4.5 (24103) 최대 545원 적립",수산물,멸치/건어물,DRIED_SEAFOOD,황태,해맑은푸드,황태,0
"곰곰 호주산 소고기 앞다리살 국거리용 (냉장), 300g, 2개 19%19,800원 15,910원 (100g당 2,652원) 내일(일) 새벽 도착 보장 4.5 (129825) 최대 795원 적립",육류/계란,소고기,RAW_MEAT,국거리용 소고기,곰곰,기타 소고기,0
[Dole] 그린 파파야 450g (1개),과일/견과류,과일,RAW_FRUIT,파파야,Dole,파파야,0
"[라카나스타] 또띠아 3종 (통밀,옥수수,밀/택1)",간식류,빵류,BAKERY,또띠아,라카나스타,또띠아,0
[CU 픽업] 집집락샤도네이,술,와인,ALCOHOL,화이트 와인,,화이트 와인,0
[만전김] 햇살과 바람이 길러낸 유기김(무가미) 16개입,상온식품,김/자반,DRIED_SEAFOOD,김,만전김,김,0
[연안식당] 백명란젓 250g (냉동),간편식,반찬류,SIMPLE_PROCESSED,명란젓,연안식당,명란젓,0
[Dole] 스위티오 바나나 2입,과일/견과류,과일,RAW_FRUIT,바나나,Dole,바나나,0
[서울우유] 스위트 플레인 요거트 (85g X 4개),유제품,요거트,DAIRY,요거트,서울우유,요거트,0
"넛츠팜 구운땅콩, 1kg, 1개 25%15,900원 11,900원 (100g당 1,190원) 내일(일) 도착 보장 4.5 (10359) 최대 595원 적립",간식류,과자/스낵,SNACK,구운 땅콩,넛츠팜,기타 과자/스낵,0
"동원홈푸드 통항정살 미정선 원육 (냉동), 1kg, 1개 25,380원 (100g당 2,538원) 내일(일) 새벽 도착 보장 4.5 (1927) 최대 1,269원 적립",육류/계란,돼지고기,RAW_MEAT,항정살,동원,항정살,0
[영준목장] 플레인 요거트 500mL,유제품,요거트,DAIRY,요거트,영준목장,요거트,0
[한양식품] 꽃보다 오징어 소프트,간식류,과자/스낵,SNACK,꽃보다 오징어,한양식품,기타 과자/스낵,0
[법성포참맛] 실속형 영광 굴비 1kg (20미),수산물,멸치/건어물,DRIED_SEAFOOD,굴비,법성포참맛,굴비,0
[키즈다이닝] 소고기 애호박 볶음,간편식,반찬류,SIMPLE_PROCESSED,소고기 애호박 볶음,키즈다이닝,기타 반찬류,0
"gomgom 고소한 검은콩 두유, 190ml, 24개 54%22,050원 9,990원 (100ml당 219원) 내일(일) 도착 보장 4.5 (74802) 최대 500원 적립",유제품,우유/두유,DAIRY,두유,gomgom,두유,0
[룰루맘] 소중한 우리 아이엔 뽀얀 알밤 50g,간식류,과자/스낵,SNACK,맛밤,룰루맘,기타 과자/스낵,0
"대천김 재래도시락김 세트, 5g, 54개 할인43%35,000원 19,790원 (10g당 733원) 내일(일) 도착 보장 5 (26613) 최대 957원 적립",상온식품,김/자반,DRIED_SEAFOOD,김,대천김,김,0
[이즈니] 냉동 대용량 포션 버터 2종,유제품,버터/생크림,DAIRY,버터,이즈니,버터,0
"몽베스트 위드어스 무라벨 생수, 330ml, 60개 15,000원 (100ml당 76원) 내일(일) 도착 보장 5 (167582) 최대 750원 적립",음료,생수,BEVERAGE,생수,몽베스트,생수,0
[오봉집] 김치 제육볶음 400g,간편식,밀키트,RTC_MEAL,밀키트,오봉집,밀키트,0
[Dole] 스위티오 바나나 2종,과일/견과류,과일,RAW_FRUIT,바나나,Dole,과일 묶음,0
"맑은물에 촌두부 찌개용, 1개, 300g 990원 (100g당 330원) 내일(일) 새벽 도착 보장 5 (14746) 최대 50원 적립",채소/곡물류,콩/두부,SIMPLE_PROCESSED,두부,맑은물에,두부,0
"몽베스트 위드어스 무라벨 생수, 500ml, 40개 10,900원 (100ml당 55원) 내일(일) 도착 보장 5 (167582) 최대 545원 적립",음료,생수,BEVERAGE,생수,몽베스트,생수,0
"국내산 흙당근, 2개입, 1개 1,360원 (1개당 680원) 내일(일) 새벽 도착 보장 4.5 (84918) 최대 68원 적립",채소/곡물류,채소,RAW_PRODUCE,당근,,당근,0
[광령] 제주 자리돔쌈장젓 2종 (택1),조미료,양념/소스,SAUCE_SEASONING,쌈장젓,광령,기타 소스,0
[CU 픽업] 칸티브라케토,술,와인,ALCOHOL,스파클링 와인,,스파클링 와인,0
[바름팜] 간편하게 손질한 깍뚝 감자 300g,채소/곡물류,채소,RAW_PRODUCE,감자,바름팜,감자,0
[델리치오] 와규 햄버거 패티,육류/계란,가공육(햄/소시지),PROCESSED_MEAT,패티,델리치오,패티,0
[Dole] 스위티오 실속 파인애플 700g (1통),과일/견과류,과일,RAW_FRUIT,파인애플,Dole,파인애플,0
"곰곰 통밀가득한 식빵, 350g, 2개 4,440원 (10g당 63원) 내일(일) 새벽 도착 보장 5 (23230) 최대 222원 적립",간식류,빵류,BAKERY,식빵,곰곰,식빵,0
[천호엔케어] 흑염소진옥고95 50포,미등록 카테고리,기타,UNKNOWN,기타,천호엔케어,기타,0
[마즈] 트윅스 미니스 초콜릿바 픽앤믹스 600g (60입),간식류,초콜릿/사탕,SNACK,트윅스,마즈,초콜릿,0
"광천김 바삭한 줄줄이김 80p, 80g, 1개 8%13,000원 11,850원 (1세트당 11,850원) 내일(일) 도착 보장 4.5 (363) 최대 593원 적립",상온식품,김/자반,DRIED_SEAFOOD,김,광천김,김,0
[더 샤퀴테리아] 이탈리안 살라미,육류/계란,가공육(햄/소시지),PROCESSED_MEAT,살라미,더 샤퀴테리아,살라미,0
[해아람] 담백한 공주밤 설기 2종 (택1),간식류,떡,SNACK,백설기,해아람,백설기,0
"친환경 저민마늘, 50g, 1개 2,990원 (100g당 5,980원) 내일(일) 새벽 도착 보장 5 (3246) 최대 150원 적립",채소/곡물류,채소,RAW_PRODUCE,마늘,,마늘,0
